2, 113.989738, 22.535977, 6.4, 289.0, 3.6, 2015:12:01:21:39:17, 0,2015:12:01:21:52:33
2, 113.989677, 22.535993, 6.4, 287.6, 3.6, 2015:12:01:21:39:18, 0,2015:12:01:21:52:33
2, 113.989612, 22.536008, 6.4, 286.1, 3.6, 2015:12:01:21:39:19, 0,2015:12:01:21:52:33
2, 113.989538, 22.536023, 7.0, 282.4, 3.6, 2015:12:01:21:39:20, 0,2015:12:01:21:52:33
2, 113.989467, 22.536040, 7.4, 281.9, 3.6, 2015:12:01:21:39:21, 0,2015:12:01:21:52:33
2, 113.989385, 22.536057, 7.9, 281.8, 3.6, 2015:12:01:21:39:22, 0,2015:12:01:21:52:33
2, 113.989303, 22.536072, 8.4, 281.1, 3.6, 2015:12:01:21:39:23, 0,2015:12:01:21:52:33
2, 113.989220, 22.536090, 8.6, 282.0, 3.6, 2015:12:01:21:39:24, 0,2015:12:01:21:52:33
2, 113.989133, 22.536110, 8.7, 281.8, 3.6, 2015:12:01:21:39:25, 0,2015:12:01:21:52:33
2, 113.989053, 22.536142, 8.7, 284.7, 3.5, 2015:12:01:21:39:26, 0,2015:12:01:21:52:33
2, 113.988972, 22.536168, 8.8, 284.0, 3.5, 2015:12:01:21:39:27, 0,2015:12:01:21:52:33
2, 113.988883, 22.536192, 9.0, 284.1, 3.4, 2015:12:01:21:39:28, 0,2015:12:01:21:52:33
2, 113.988800, 22.536217, 8.9, 285.0, 3.4, 2015:12:01:21:39:29, 0,2015:12:01:21:52:33
2, 113.988713, 22.536242, 9.0, 286.1, 3.4, 2015:12:01:21:39:30, 0,2015:12:01:21:52:33
2, 113.988627, 22.536267, 9.2, 286.8, 3.4, 2015:12:01:21:39:31, 0,2015:12:01:21:52:33
2, 113.988533, 22.536290, 9.7, 285.3, 3.4, 2015:12:01:21:39:32, 0,2015:12:01:21:52:33
2, 113.988437, 22.536307, 9.9, 281.2, 3.4, 2015:12:01:21:39:33, 0,2015:12:01:21:52:33
2, 113.988330, 22.536317, 10.8, 278.0, 3.4, 2015:12:01:21:39:34, 0,2015:12:01:21:52:33
2, 113.988213, 22.536323, 11.9, 275.7, 3.5, 2015:12:01:21:39:35, 0,2015:12:01:21:52:33
2, 113.988083, 22.536328, 12.9, 274.5, 3.5, 2015:12:01:21:39:36, 0,2015:12:01:21:52:33
2, 113.987945, 22.536332, 13.7, 274.2, 3.6, 2015:12:01:21:39:37, 0,2015:12:01:21:52:33
2, 113.987795, 22.536333, 14.6, 273.4, 3.6, 2015:12:01:21:39:38, 0,2015:12:01:21:52:33
2, 113.987643, 22.536338, 15.1, 273.3, 3.6, 2015:12:01:21:39:39, 0,2015:12:01:21:52:33
2, 113.987482, 22.536338, 15.9, 272.4, 3.6, 2015:12:01:21:39:40, 0,2015:12:01:21:52:33
2, 113.987325, 22.536343, 15.8, 272.5, 3.6, 2015:12:01:21:39:41, 0,2015:12:01:21:52:33
2, 113.987170, 22.536347, 15.6, 272.2, 3.6, 2015:12:01:21:39:42, 0,2015:12:01:21:52:33
2, 113.987015, 22.536350, 15.6, 272.0, 3.7, 2015:12:01:21:39:43, 0,2015:12:01:21:52:33
2, 113.986860, 22.536355, 15.4, 271.6, 3.7, 2015:12:01:21:39:44, 0,2015:12:01:21:52:33
2, 113.986710, 22.536357, 15.5, 271.6, 3.7, 2015:12:01:21:39:45, 0,2015:12:01:21:52:33
2, 113.986557, 22.536362, 15.6, 272.5, 3.8, 2015:12:01:21:39:46, 0,2015:12:01:21:52:33
2, 113.986400, 22.536368, 15.8, 272.8, 3.8, 2015:12:01:21:39:47, 0,2015:12:01:21:52:33
2, 113.986235, 22.536373, 15.7, 273.0, 3.8, 2015:12:01:21:39:48, 0,2015:12:01:21:52:33
2, 113.986057, 22.536380, 15.9, 273.1, 3.8, 2015:12:01:21:39:49, 0,2015:12:01:21:52:33
2, 113.985865, 22.536385, 18.8, 273.1, 3.8, 2015:12:01:21:39:50, 0,2015:12:01:21:52:33
2, 113.985670, 22.536395, 19.5, 273.5, 3.8, 2015:12:01:21:39:51, 0,2015:12:01:21:52:33
2, 113.985475, 22.536405, 19.7, 273.5, 3.8, 2015:12:01:21:39:52, 0,2015:12:01:21:52:33
2, 113.985280, 22.536415, 19.8, 273.4, 3.9, 2015:12:01:21:39:53, 0,2015:12:01:21:52:33
2, 113.985082, 22.536423, 20.2, 273.4, 3.9, 2015:12:01:21:39:54, 0,2015:12:01:21:52:33
2, 113.984877, 22.536432, 20.8, 273.5, 3.9, 2015:12:01:21:39:55, 0,2015:12:01:21:52:33
2, 113.984667, 22.536443, 21.1, 274.3, 3.9, 2015:12:01:21:39:56, 0,2015:12:01:21:52:33
2, 113.984457, 22.536457, 21.2, 274.2, 4.0, 2015:12:01:21:39:57, 0,2015:12:01:21:52:33
2, 113.984243, 22.536468, 21.4, 274.0, 4.0, 2015:12:01:21:39:58, 0,2015:12:01:21:52:33
2, 113.984028, 22.536475, 21.5, 273.4, 4.0, 2015:12:01:21:39:59, 0,2015:12:01:21:52:33
2, 113.983813, 22.536482, 21.8, 272.7, 4.1, 2015:12:01:21:40:00, 0,2015:12:01:21:52:33
2, 113.983593, 22.536485, 22.2, 271.4, 4.1, 2015:12:01:21:40:01, 0,2015:12:01:21:52:33
2, 113.983373, 22.536485, 22.3, 270.8, 4.1, 2015:12:01:21:40:02, 0,2015:12:01:21:52:33
2, 113.983150, 22.536487, 22.4, 270.8, 4.1, 2015:12:01:21:40:03, 0,2015:12:01:21:52:33
2, 113.982928, 22.536490, 22.6, 271.2, 4.1, 2015:12:01:21:40:04, 0,2015:12:01:21:52:33
2, 113.982708, 22.536495, 22.8, 271.4, 4.1, 2015:12:01:21:40:05, 0,2015:12:01:21:52:33
2, 113.982490, 22.536498, 22.4, 271.0, 4.1, 2015:12:01:21:40:06, 0,2015:12:01:21:52:33
2, 113.982272, 22.536500, 22.6, 270.4, 4.1, 2015:12:01:21:40:07, 0,2015:12:01:21:52:33
2, 113.982055, 22.536505, 21.8, 270.2, 4.0, 2015:12:01:21:40:08, 0,2015:12:01:21:52:33
2, 113.981845, 22.536500, 22.1, 269.7, 4.0, 2015:12:01:21:40:09, 0,2015:12:01:21:52:33
2, 113.981640, 22.536495, 21.9, 268.9, 3.9, 2015:12:01:21:40:10, 0,2015:12:01:21:52:33
2, 113.981438, 22.536488, 20.2, 267.9, 3.9, 2015:12:01:21:40:11, 0,2015:12:01:21:52:33
2, 113.981248, 22.536485, 19.8, 268.6, 3.9, 2015:12:01:21:40:12, 0,2015:12:01:21:52:33
2, 113.981062, 22.536487, 19.4, 269.7, 3.9, 2015:12:01:21:40:13, 0,2015:12:01:21:52:33
2, 113.980878, 22.536492, 19.2, 271.0, 3.9, 2015:12:01:21:40:14, 0,2015:12:01:21:52:33
2, 113.980698, 22.536498, 19.0, 272.2, 3.8, 2015:12:01:21:40:15, 0,2015:12:01:21:52:33
2, 113.980517, 22.536508, 19.4, 273.4, 3.8, 2015:12:01:21:40:16, 0,2015:12:01:21:52:33
2, 113.980330, 22.536520, 19.3, 273.6, 3.7, 2015:12:01:21:40:17, 0,2015:12:01:21:52:33
2, 113.980143, 22.536532, 19.2, 273.1, 3.7, 2015:12:01:21:40:18, 0,2015:12:01:21:52:33
2, 113.979963, 22.536538, 19.1, 271.7, 3.7, 2015:12:01:21:40:19, 0,2015:12:01:21:52:33
2, 113.979792, 22.536543, 17.5, 271.5, 3.6, 2015:12:01:21:40:20, 0,2015:12:01:21:52:33
2, 113.979623, 22.536548, 17.3, 271.5, 3.6, 2015:12:01:21:40:21, 0,2015:12:01:21:52:33
2, 113.979457, 22.536552, 17.1, 270.9, 3.7, 2015:12:01:21:40:22, 0,2015:12:01:21:52:33
2, 113.979293, 22.536553, 16.7, 270.4, 3.7, 2015:12:01:21:40:23, 0,2015:12:01:21:52:33
