2,22.52658444,113.9286653,24,104,0, 2016:01:19:19:24:27,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52656472,113.9287489,4,4,1, 学府路,51,104,3,0,1, 南海大道,2550,679,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52656472,113.9287489,24,104,0, 2016:01:19:19:24:28,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52654944,113.9288142,4,4,1, 学府路,44,104,3,0,1, 南海大道,2543,677,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52654944,113.9288142,23,104,0, 2016:01:19:19:24:29,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52652861,113.9288775,5,4,1, 学府路,36,112,3,0,1, 南海大道,2535,675,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52652861,113.9288775,22,112,0, 2016:01:19:19:24:30,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.526515,113.9289142,5,4,1, 学府路,32,112,3,0,1, 南海大道,2531,674,-1, naviinfo,0,2016:01:19:19:37:45
2,22.526515,113.9289142,19,112,0, 2016:01:19:19:24:31,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52649556,113.9289481,6,4,1, 学府路,28,122,3,0,1, 南海大道,2527,673,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52649556,113.9289481,17,122,0, 2016:01:19:19:24:32,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52648222,113.9289714,6,4,1, 学府路,25,122,3,0,1, 南海大道,2524,673,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52648222,113.9289714,15,122,0, 2016:01:19:19:24:33,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52646306,113.9290053,7,4,1, 学府路,21,136,3,0,1, 南海大道,2520,672,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52646306,113.9290053,13,136,0, 2016:01:19:19:24:34,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52644972,113.9290189,7,4,1, 学府路,19,136,3,0,1, 南海大道,2518,671,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52644972,113.9290189,12,136,0, 2016:01:19:19:24:35,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52642861,113.9290408,7,4,1, 学府路,16,136,3,0,1, 南海大道,2515,671,-1, naviinfo,0,2016:01:19:19:37:45
2,22.52642861,113.9290408,16,136,0, 2016:01:19:19:24:36,0,2016:01:19:19:37:45,,,,,,,,,,
1,22.52632417,113.9291483,8,4,1, 学府路,0,171,3,0,1, 南海大道,2499,667,-1, naviinfo,0,2016:01:19:19:37:45
